store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
S026,SKU04324,77,8,7,2025-12-04
S026,SKU02828,22,3,2,2025-06-04
S026,SKU02830,118,22,15,2025-08-27
S026,SKU04907,94,14,12,2025-06-01
S026,SKU03328,52,5,3,2025-02-08
S026,SKU00888,14,1,1,2025-04-12
S026,SKU02034,2,1,1,2025-05-28
S026,SKU00037,179,24,18,2025-06-23
S026,SKU02317,36,6,4,2025-05-06
S026,SKU04292,98,12,10,2025-04-13
S026,SKU04862,81,17,9,2025-09-11
S026,SKU02193,94,19,13,2025-05-12
S026,SKU02371,32,3,1,2025-08-25
S026,SKU02847,56,15,14,2025-03-18
S026,SKU02002,13,3,2,2025-09-08
S026,SKU00907,14,2,1,2025-01-19
S026,SKU02422,72,16,15,2025-01-12
S026,SKU03119,74,19,13,2025-02-26
S026,SKU03143,109,27,24,2025-11-21
S026,SKU03086,13,2,1,2025-05-26
S026,SKU03828,27,7,6,2025-01-16
S026,SKU03264,35,6,4,2025-05-25
S026,SKU02035,198,44,26,2025-01-03
S026,SKU02813,28,4,3,2025-06-05
S026,SKU03283,14,2,1,2025-03-19
S026,SKU00941,65,8,5,2025-02-12
S026,SKU01588,33,3,2,2025-09-15
S026,SKU02369,12,2,1,2025-07-16
S026,SKU01148,25,4,2,2025-04-18
S026,SKU03489,239,28,18,2025-12-04
S026,SKU00659,107,29,23,2025-01-07
S026,SKU01422,23,5,4,2025-02-25
S026,SKU01829,48,7,4,2025-08-30
S026,SKU03101,54,11,9,2025-11-27
S026,SKU02576,64,16,15,2025-10-15
S026,SKU02787,38,9,4,2025-11-22
S026,SKU02475,57,14,11,2025-03-04
S026,SKU04235,36,9,5,2025-09-23
S026,SKU02044,10,1,1,2025-05-11
S026,SKU03439,17,2,1,2025-06-19
S026,SKU02065,20,5,3,2025-03-19
S026,SKU03700,100,27,21,2025-11-27
S026,SKU03909,145,26,24,2025-09-15
S026,SKU01619,0,1,1,2025-10-30
S026,SKU04711,132,15,13,2025-11-13
S026,SKU01398,8,2,1,2025-03-05
S026,SKU00469,8,1,1,2025-08-16
S026,SKU03330,69,9,5,2025-09-24
S026,SKU00197,105,30,25,2025-01-03
S026,SKU04661,57,9,8,2025-01-04
S026,SKU02803,151,28,14,2025-10-06
S026,SKU03897,10,2,1,2025-06-29
S026,SKU00946,98,16,10,2025-07-12
S026,SKU02595,109,27,26,2025-06-03
S026,SKU03326,6,1,1,2025-07-28
S026,SKU04997,95,24,17,2025-07-05
S026,SKU02598,133,19,16,2025-11-19
S026,SKU01403,4,1,1,2025-10-03
S026,SKU04879,29,7,4,2025-04-18
S026,SKU00685,73,20,11,2025-01-28
S026,SKU00642,57,15,10,2025-01-20
S026,SKU03358,121,17,10,2025-10-21
S026,SKU01058,105,16,11,2025-08-16
S026,SKU01339,48,7,3,2025-07-02
S026,SKU01366,73,15,12,2025-07-05
S026,SKU02361,50,6,5,2025-05-20
S026,SKU04556,15,3,1,2025-09-09
S026,SKU04515,76,9,5,2025-06-08
S026,SKU04380,55,8,5,2025-02-17
S026,SKU03985,91,9,8,2025-11-07
S026,SKU02379,10,1,1,2025-10-27
S026,SKU04063,20,3,2,2025-03-15
S026,SKU00158,127,27,25,2025-05-09
S026,SKU04577,113,12,8,2025-06-18
S026,SKU02666,104,25,15,2025-06-11
S026,SKU01496,34,5,2,2025-10-23
S026,SKU02375,47,6,3,2025-07-22
S026,SKU03197,191,23,12,2025-04-11
S026,SKU00318,14,1,1,2025-06-23
S026,SKU00598,103,16,12,2025-11-25
S026,SKU00534,45,5,3,2025-05-25
S026,SKU01104,97,16,8,2025-06-01
S027,SKU04662,38,6,5,2025-01-08
S027,SKU01528,22,4,3,2025-03-07
S027,SKU00738,31,6,3,2025-02-21
S027,SKU03201,12,2,1,2025-10-08
S027,SKU04761,63,15,12,2025-02-08
S027,SKU01859,25,7,6,2025-09-05
S027,SKU02585,77,20,11,2025-05-17
S027,SKU02913,7,1,1,2025-09-29
S027,SKU02291,84,22,12,2025-07-01
S027,SKU00074,26,4,3,2025-09-22
S027,SKU02358,122,15,8,2025-07-16
S027,SKU03378,53,7,4,2025-08-19
S027,SKU04878,43,9,5,2025-08-02
S027,SKU00486,6,1,1,2025-09-13
S027,SKU02574,79,15,7,2025-08-11
S027,SKU01520,112,29,24,2025-11-07
S027,SKU02608,116,20,12,2025-02-01
S027,SKU01083,33,3,1,2025-10-09
S027,SKU00405,115,22,15,2025-08-21
S027,SKU02478,69,8,4,2025-11-23
S027,SKU04035,95,20,12,2025-02-24
S027,SKU01491,64,11,10,2025-09-29
S027,SKU03379,19,2,1,2025-07-28
S027,SKU02591,4,1,1,2025-01-17
S027,SKU00719,50,12,6,2025-08-16
S027,SKU04689,36,6,3,2025-07-08
S027,SKU00116,21,3,1,2025-02-15
S027,SKU00492,87,11,10,2025-09-24
S027,SKU01591,14,2,1,2025-02-15
S027,SKU01694,21,5,3,2025-11-09
S027,SKU01870,72,9,7,2025-01-09
S027,SKU02583,29,7,4,2025-02-17
S027,SKU02077,36,4,3,2025-08-15
S027,SKU00392,158,39,30,2025-05-08
S027,SKU03697,108,30,22,2025-10-22
S027,SKU01038,138,15,9,2025-04-23
S027,SKU04248,5,1,1,2025-08-25
S027,SKU04490,12,2,1,2025-06-15
S027,SKU04277,21,2,1,2025-08-25
S027,SKU04391,80,16,14,2025-06-19
S027,SKU04868,93,20,10,2025-08-01
S027,SKU04450,19,5,4,2025-05-21
S027,SKU03954,111,21,11,2025-06-27
S027,SKU04517,65,19,18,2025-08-24
S027,SKU00314,1,1,1,2025-06-22
S027,SKU00831,18,4,3,2025-07-13
S027,SKU00902,71,20,13,2025-12-19
S027,SKU00453,217,63,32,2025-09-19
S027,SKU01465,36,5,4,2025-09-17
S027,SKU03284,188,53,52,2025-02-20
S027,SKU00824,14,3,2,2025-02-22
S027,SKU04703,1,1,1,2025-11-23
S027,SKU01179,12,1,1,2025-07-19
S027,SKU00296,48,13,11,2025-10-23
S027,SKU00475,75,15,8,2025-10-07
S027,SKU02628,61,14,8,2025-01-25
S027,SKU00240,180,31,18,2025-08-30
S027,SKU04752,68,20,19,2025-11-13
S027,SKU00670,40,11,6,2025-11-07
S027,SKU02051,33,7,5,2025-03-21
S027,SKU00466,19,4,2,2025-02-18
S027,SKU03870,8,2,1,2025-08-23
S027,SKU01358,144,41,39,2025-06-09
S027,SKU03703,25,2,1,2025-07-01
S027,SKU00388,23,3,1,2025-04-01
S027,SKU02663,57,10,9,2025-07-19
S027,SKU04133,55,12,9,2025-10-15
S027,SKU02353,48,6,3,2025-10-28
S027,SKU00387,21,5,3,2025-10-27
S027,SKU04230,13,2,1,2025-10-04
S027,SKU00822,119,21,13,2025-07-12
S027,SKU03611,6,1,1,2025-11-05
S027,SKU00834,36,9,5,2025-10-24
S027,SKU00959,14,1,1,2025-08-06
S027,SKU01821,26,4,2,2025-03-26
S027,SKU04179,58,10,5,2025-06-23
S027,SKU04993,41,10,6,2025-09-05
S027,SKU01652,24,6,5,2025-07-18
S027,SKU01278,107,23,15,2025-07-21
S027,SKU02028,10,1,1,2025-09-13
S027,SKU02537,40,6,3,2025-08-06
S027,SKU02593,12,2,1,2025-01-27
S027,SKU03738,5,1,1,2025-06-07
S027,SKU04533,18,4,3,2025-01-19
S027,SKU04505,31,7,6,2025-05-29
S027,SKU02689,151,23,18,2025-06-27
S027,SKU04066,78,19,14,2025-05-15
S027,SKU00050,25,4,3,2025-04-05
S027,SKU03627,17,3,2,2025-05-11
S027,SKU02296,44,6,4,2025-11-08
S027,SKU03277,73,21,15,2025-10-02
S027,SKU04076,82,24,15,2025-10-25
S027,SKU00343,118,30,24,2025-12-22
S027,SKU03187,46,12,6,2025-07-23
S027,SKU00189,110,30,20,2025-12-29
S027,SKU01225,109,16,9,2025-10-16
S027,SKU01373,69,17,13,2025-03-18
S027,SKU00903,6,1,1,2025-07-01
S027,SKU00787,68,19,14,2025-08-17
S027,SKU02380,59,12,7,2025-07-29
S027,SKU00431,51,7,6,2025-02-10
S027,SKU03181,86,13,8,2025-05-16
S027,SKU02804,12,2,1,2025-07-21
S027,SKU03000,109,28,22,2025-11-27
S027,SKU03128,65,7,6,2025-08-14
S027,SKU02097,22,5,3,2025-12-15
S027,SKU03283,11,1,1,2025-03-01
S027,SKU01382,74,21,11,2025-10-04
S027,SKU04402,95,20,10,2025-11-27
S027,SKU04380,93,13,11,2025-09-03
S027,SKU00587,61,14,7,2025-10-11
S027,SKU00326,38,11,7,2025-07-28
S027,SKU02960,100,16,13,2025-02-03
S027,SKU00076,131,20,19,2025-05-10
S027,SKU02356,94,22,21,2025-11-23
S027,SKU04865,46,13,12,2025-05-01
S027,SKU00617,137,37,19,2025-11-16
S027,SKU01886,13,3,1,2025-06-06
S027,SKU02790,33,7,4,2025-08-22
S027,SKU01749,10,1,1,2025-04-06
S027,SKU02642,135,29,19,2025-10-28
S027,SKU04942,71,15,10,2025-01-19
S027,SKU01887,123,20,16,2025-10-25
S027,SKU04146,23,2,1,2025-03-04
S027,SKU00886,31,4,3,2025-08-06
S027,SKU04604,95,27,19,2025-05-05
S027,SKU04392,48,8,4,2025-12-17
S027,SKU00726,119,16,11,2025-12-24
S027,SKU04536,55,10,9,2025-11-20
S027,SKU01342,88,24,17,2025-11-21
S027,SKU01474,104,11,6,2025-03-07
S027,SKU00012,61,14,13,2025-05-09
S027,SKU03483,115,12,11,2025-06-21
S027,SKU04895,43,5,2,2025-08-17
S027,SKU03659,9,2,1,2025-09-15
S027,SKU04237,109,27,21,2025-03-12
S027,SKU04679,15,2,1,2025-10-10
S027,SKU03133,105,21,19,2025-06-11
S027,SKU04551,17,1,1,2025-09-06
S027,SKU02702,42,10,5,2025-10-01
S027,SKU02558,62,12,9,2025-02-28
S027,SKU01690,79,18,9,2025-08-19
S027,SKU03932,26,5,4,2025-09-30
S027,SKU00917,11,2,1,2025-04-30
S027,SKU01550,11,2,1,2025-05-18
S027,SKU03795,24,2,1,2025-01-22
S027,SKU04425,60,14,12,2025-01-14
S027,SKU04453,22,4,2,2025-09-15
S027,SKU01444,23,5,4,2025-01-12
S027,SKU04729,8,1,1,2025-02-22
S027,SKU02378,2,1,1,2025-07-22
S027,SKU02730,12,1,1,2025-04-12
S027,SKU00212,15,3,1,2025-01-20
S027,SKU02786,148,23,11,2025-01-28
S027,SKU04407,36,10,8,2025-02-05
S027,SKU04236,90,21,11,2025-12-26
S027,SKU01241,63,8,7,2025-09-12
S027,SKU02822,1,1,1,2025-07-11
S027,SKU01638,60,17,10,2025-05-21
S027,SKU00217,29,4,2,2025-06-17
S027,SKU02186,14,3,2,2025-07-27
S027,SKU01407,7,1,1,2025-09-06
S027,SKU04194,65,11,6,2025-01-17
S027,SKU01769,17,2,1,2025-09-30
S027,SKU02402,120,26,23,2025-03-12
S027,SKU00002,119,31,20,2025-01-07
S027,SKU03490,62,17,14,2025-10-10
S027,SKU00374,68,7,5,2025-12-20
S027,SKU01525,108,29,18,2025-10-18
S027,SKU00576,10,1,1,2025-03-01
S027,SKU03820,20,2,1,2025-04-15
S027,SKU01153,13,2,1,2025-05-01
S027,SKU03770,94,17,9,2025-06-23
S027,SKU03866,23,3,2,2025-11-16
S027,SKU00712,20,5,3,2025-01-08
S027,SKU01173,101,14,7,2025-06-19
S027,SKU04736,16,3,2,2025-09-07
S027,SKU02413,69,13,12,2025-09-29
S027,SKU04010,14,2,1,2025-01-22
S027,SKU03670,60,12,11,2025-08-28
S027,SKU02221,54,13,9,2025-12-28
S027,SKU03038,12,3,2,2025-04-27
S027,SKU01399,68,16,15,2025-01-11
S027,SKU01567,120,17,16,2025-02-04
S027,SKU01115,113,19,18,2025-10-27
S027,SKU01330,126,27,23,2025-09-14
S027,SKU02769,132,33,20,2025-05-30
S027,SKU01405,19,2,1,2025-09-04
S027,SKU00386,52,6,4,2025-03-02
S027,SKU04987,160,25,13,2025-11-07
S027,SKU03871,10,2,1,2025-05-07
S027,SKU01265,62,10,9,2025-07-05
S027,SKU02416,35,7,5,2025-01-05
S027,SKU02986,85,13,11,2025-10-24
S027,SKU00701,12,3,2,2025-01-27
S027,SKU03608,106,14,10,2025-01-07
S027,SKU03723,75,20,15,2025-01-10
S027,SKU04401,53,12,9,2025-01-05
S027,SKU04566,9,1,1,2025-07-23
S027,SKU00966,5,1,1,2025-11-15
S027,SKU02117,23,5,2,2025-07-28
S027,SKU00434,119,30,19,2025-03-09
S027,SKU02121,108,11,6,2025-05-20
S027,SKU03244,12,1,1,2025-11-11
S027,SKU04702,37,4,2,2025-08-03
S027,SKU01347,88,11,5,2025-11-17
S027,SKU02128,56,11,9,2025-07-11
S027,SKU03940,19,3,2,2025-05-07
S027,SKU00916,84,17,14,2025-08-06
S027,SKU02883,47,8,7,2025-09-18
S027,SKU01427,21,4,3,2025-01-08
S027,SKU00188,29,3,1,2025-09-15
S027,SKU03090,5,1,1,2025-03-31
S027,SKU02062,117,26,22,2025-11-26
S027,SKU02111,85,22,13,2025-03-11
S027,SKU04917,48,13,12,2025-02-22
S027,SKU01167,87,12,7,2025-12-20
S027,SKU00052,79,8,4,2025-12-16
S027,SKU03225,69,17,11,2025-01-05
S027,SKU01743,71,9,4,2025-02-18
S027,SKU00981,4,1,1,2025-02-10
S027,SKU03815,58,17,15,2025-09-16
S027,SKU01823,21,4,2,2025-07-21
S027,SKU00953,74,20,12,2025-11-04
S027,SKU03099,84,22,12,2025-01-14
S027,SKU04844,112,29,16,2025-05-09
S027,SKU03103,104,14,7,2025-01-02
S027,SKU01022,22,4,2,2025-04-27
S027,SKU04903,9,1,1,2025-07-17
S027,SKU00145,28,4,2,2025-12-07
S027,SKU04068,53,15,9,2025-01-03
S027,SKU00553,15,1,1,2025-01-17
S027,SKU03037,23,3,1,2025-12-17
S027,SKU00064,30,6,4,2025-10-19
S027,SKU02736,45,11,10,2025-01-03
S027,SKU03833,151,20,17,2025-12-15
S027,SKU02428,53,7,5,2025-06-29
S027,SKU01132,9,1,1,2025-03-05
S027,SKU04621,45,6,5,2025-01-05
S027,SKU04768,90,24,21,2025-10-30
S027,SKU04791,46,6,3,2025-10-28
S027,SKU03061,9,2,1,2025-11-01
S027,SKU03992,132,21,15,2025-02-03
S027,SKU02724,3,1,1,2025-09-24
S027,SKU01376,148,24,15,2025-04-01
S027,SKU04864,6,1,1,2025-08-15
S027,SKU01097,91,22,19,2025-12-27
S027,SKU04252,114,28,19,2025-02-20
S027,SKU01223,205,40,23,2025-04-07
S027,SKU00174,61,13,8,2025-01-30
S027,SKU01884,22,5,2,2025-08-13
S027,SKU01346,47,9,7,2025-04-18
S027,SKU01673,90,20,16,2025-08-15
S027,SKU01164,14,1,1,2025-03-25
S027,SKU02083,158,47,45,2025-12-19
S027,SKU03550,117,32,24,2025-02-21
S027,SKU01679,78,14,8,2025-12-18
S027,SKU03854,97,23,17,2025-09-04
S027,SKU00084,76,15,7,2025-08-01
S027,SKU00301,25,5,3,2025-10-31
S027,SKU03004,89,24,19,2025-02-22
S027,SKU04869,12,2,1,2025-09-30
S027,SKU00750,82,16,10,2025-10-11
S027,SKU04011,69,17,14,2025-11-12
S027,SKU02831,110,23,15,2025-10-29
S027,SKU00440,108,27,22,2025-02-13
S027,SKU03294,147,17,12,2025-06-06
S027,SKU01750,90,22,15,2025-08-31
S027,SKU02201,153,19,15,2025-10-20
S027,SKU02880,119,17,10,2025-09-27
S027,SKU04511,30,6,3,2025-12-28
S027,SKU04119,80,8,4,2025-05-12
S027,SKU02592,67,13,8,2025-10-01
S027,SKU04350,114,22,13,2025-11-27
S027,SKU04390,7,1,1,2025-04-19
S027,SKU00557,172,37,30,2025-04-04
S027,SKU03328,93,19,9,2025-03-22
S027,SKU02648,33,4,3,2025-07-15
S027,SKU03080,128,27,25,2025-08-11
S027,SKU03576,51,6,3,2025-02-06
S027,SKU04060,21,4,2,2025-10-17
S027,SKU00820,89,20,13,2025-01-17
S027,SKU02488,27,6,4,2025-01-28
S027,SKU03691,4,1,1,2025-09-24
S027,SKU00281,62,17,15,2025-12-28
S027,SKU00909,10,2,1,2025-04-20
S027,SKU01424,37,5,4,2025-03-24
S027,SKU04156,109,14,8,2025-04-13
S027,SKU02884,48,5,3,2025-10-05
S027,SKU03460,55,6,4,2025-07-23
S027,SKU04502,2,1,1,2025-08-17
S027,SKU04742,53,10,9,2025-07-04
S027,SKU03367,48,6,4,2025-12-17
S027,SKU00572,84,17,16,2025-07-21
S027,SKU00129,20,2,1,2025-05-04
S027,SKU03400,63,6,4,2025-10-03
S027,SKU04324,115,16,10,2025-03-29
S027,SKU04854,86,19,18,2025-10-21
S027,SKU01941,11,2,1,2025-06-17
S027,SKU02275,23,2,1,2025-09-17
S027,SKU02206,116,11,9,2025-08-17
S027,SKU02763,66,15,14,2025-12-15
S027,SKU00584,100,26,15,2025-04-13
S027,SKU01825,36,10,9,2025-05-24
S027,SKU00807,132,31,21,2025-09-15
S027,SKU00099,8,2,1,2025-10-25
S027,SKU04147,30,3,1,2025-06-28
S027,SKU03762,16,2,1,2025-04-04
S027,SKU01882,74,21,16,2025-04-28
S027,SKU01785,3,1,1,2025-06-13
S027,SKU02474,76,12,11,2025-08-20
S027,SKU00285,54,10,6,2025-10-02
S027,SKU01027,1,1,1,2025-06-01
S027,SKU04836,180,46,37,2025-04-01
S027,SKU04814,20,2,1,2025-01-04
S027,SKU04026,121,30,17,2025-01-15
S027,SKU00751,115,28,15,2025-04-07
S027,SKU04348,30,6,5,2025-09-04
S027,SKU01284,11,2,1,2025-09-12
S027,SKU01058,50,7,6,2025-04-16
S027,SKU01507,34,3,1,2025-01-23
S027,SKU02300,105,28,18,2025-01-09
S027,SKU03360,15,2,1,2025-03-23
S027,SKU03732,144,23,18,2025-02-16
S027,SKU00672,88,18,13,2025-08-08
S027,SKU01599,89,13,10,2025-02-08
S027,SKU04015,111,28,18,2025-04-24
S027,SKU01137,2,1,1,2025-11-06
S027,SKU04753,24,6,5,2025-08-27
S027,SKU03837,92,18,10,2025-12-17
S027,SKU04671,107,18,14,2025-11-01
S027,SKU02192,61,18,9,2025-11-29
S027,SKU01092,160,43,38,2025-11-09
S027,SKU00907,8,2,1,2025-06-16
S027,SKU00283,110,30,25,2025-05-26
S027,SKU03412,4,1,1,2025-05-30
S027,SKU04654,128,35,21,2025-12-07
S027,SKU04616,19,3,2,2025-02-09
S027,SKU02166,135,39,26,2025-07-16
S027,SKU02912,71,17,8,2025-12-21
S027,SKU02217,129,32,30,2025-05-02
S027,SKU00678,47,10,9,2025-04-02
S027,SKU01455,134,20,14,2025-11-04
S027,SKU03717,151,21,13,2025-02-18
S027,SKU04914,73,12,10,2025-01-15
S027,SKU02113,18,2,1,2025-07-19
S027,SKU02465,14,3,2,2025-04-04
S027,SKU03690,40,4,2,2025-03-15
S027,SKU04535,28,8,7,2025-07-10
S027,SKU00223,12,3,2,2025-08-22
S027,SKU02000,60,10,9,2025-10-14
S027,SKU00582,17,4,2,2025-02-06
S027,SKU03624,83,24,20,2025-02-02
S027,SKU00674,17,4,2,2025-06-03
S027,SKU01246,68,18,13,2025-03-31
S027,SKU01184,108,21,11,2025-09-13
S027,SKU04666,8,1,1,2025-10-20
S027,SKU04667,7,1,1,2025-07-30
S027,SKU02991,18,2,1,2025-09-16
S027,SKU01666,61,8,6,2025-02-11
S027,SKU00106,71,7,5,2025-05-01
S027,SKU02298,37,10,8,2025-03-16
S027,SKU01742,2,1,1,2025-08-06
S027,SKU04918,75,7,5,2025-05-31
S027,SKU00245,69,8,4,2025-08-10
S027,SKU04649,93,25,13,2025-05-07
S027,SKU02860,97,14,9,2025-08-31
S027,SKU02941,48,6,3,2025-12-28
S027,SKU01546,5,1,1,2025-07-05
S027,SKU00936,114,15,13,2025-06-12
S027,SKU04896,89,26,25,2025-05-22
S027,SKU04482,43,10,6,2025-07-09
S027,SKU00619,38,6,5,2025-07-17
S027,SKU03092,46,9,5,2025-06-25
S027,SKU04207,23,4,3,2025-06-11
S027,SKU04452,48,11,5,2025-01-02
S027,SKU02810,13,3,2,2025-10-22
S027,SKU02879,61,13,9,2025-02-11
S027,SKU02995,100,21,16,2025-11-09
S027,SKU03650,36,8,6,2025-11-19
S027,SKU01588,88,15,8,2025-08-30
S027,SKU01275,134,17,12,2025-08-01
S027,SKU04983,153,15,9,2025-04-12
S027,SKU03931,117,23,17,2025-02-02
S027,SKU01283,140,31,27,2025-09-06
S027,SKU04316,160,24,15,2025-02-08
S027,SKU01281,62,15,10,2025-03-23
S027,SKU04775,41,7,3,2025-10-11
S027,SKU02928,15,3,2,2025-02-13
S027,SKU02965,79,8,6,2025-09-28
S027,SKU03879,22,4,3,2025-10-06
S027,SKU04189,105,28,24,2025-01-06
S027,SKU01524,8,1,1,2025-07-06
S027,SKU03948,18,2,1,2025-04-04
S027,SKU02977,52,13,12,2025-04-22
S027,SKU02633,88,21,16,2025-01-29
S027,SKU02922,3,1,1,2025-01-17
S027,SKU00757,113,33,31,2025-03-23
S027,SKU00005,4,1,1,2025-12-08
S027,SKU01587,70,7,5,2025-02-20
S027,SKU04943,74,8,4,2025-05-18
S027,SKU02172,20,3,1,2025-09-08
S027,SKU00394,16,3,2,2025-08-24
S027,SKU03934,64,14,11,2025-12-22
S027,SKU03373,159,27,20,2025-03-11
S027,SKU00739,113,15,10,2025-07-19
S027,SKU02498,118,14,9,2025-05-16
S027,SKU02370,72,18,16,2025-06-19
S027,SKU04012,52,8,6,2025-05-05
S027,SKU00021,9,1,1,2025-09-05
S027,SKU00761,134,34,29,2025-04-18
S027,SKU00083,115,19,16,2025-12-30
S027,SKU02548,41,4,2,2025-01-06
S027,SKU02687,78,22,19,2025-11-06
S027,SKU00442,41,4,2,2025-01-23
S027,SKU00942,145,17,11,2025-06-01
S027,SKU01001,4,1,1,2025-12-20
S027,SKU01035,205,60,44,2025-10-12
S027,SKU03230,166,20,11,2025-07-28
S027,SKU01259,133,28,18,2025-01-05
S027,SKU00774,115,18,15,2025-02-02
S027,SKU02210,83,22,11,2025-08-16
S027,SKU04510,25,6,3,2025-11-19
S027,SKU03102,99,17,11,2025-12-23
S027,SKU00237,32,4,3,2025-03-05
S027,SKU04637,28,2,1,2025-06-15
S027,SKU02163,19,2,1,2025-12-11
S027,SKU01266,17,4,2,2025-07-06
S027,SKU03673,8,1,1,2025-09-19
S027,SKU00832,28,3,1,2025-02-06
S027,SKU03458,54,7,5,2025-11-24
S027,SKU02757,16,4,3,2025-12-28
S027,SKU01319,2,1,1,2025-11-24
S027,SKU04284,107,29,24,2025-04-26
S027,SKU03863,47,9,8,2025-04-11
S027,SKU00891,18,3,2,2025-01-24
S027,SKU03569,8,1,1,2025-04-21
S027,SKU00041,4,1,1,2025-07-30
S027,SKU01181,47,10,7,2025-12-01
S027,SKU01746,128,20,19,2025-10-09
S027,SKU01434,8,1,1,2025-09-29
S027,SKU02495,32,6,4,2025-10-23
S027,SKU01621,41,10,5,2025-02-16
S027,SKU00851,1,1,1,2025-06-03
S027,SKU01249,24,7,6,2025-01-16
S027,SKU02681,112,15,10,2025-11-20
S027,SKU04394,86,8,4,2025-06-29
S027,SKU00311,54,13,8,2025-03-13
S027,SKU03499,96,27,13,2025-11-14
S027,SKU02761,130,16,12,2025-02-22
S027,SKU02165,70,7,4,2025-09-30
S027,SKU01930,7,1,1,2025-02-18
S027,SKU00112,114,26,19,2025-11-06
S027,SKU03108,88,20,19,2025-05-25
S027,SKU04472,93,24,23,2025-04-11
S027,SKU04626,50,11,9,2025-02-27
S027,SKU01839,125,20,17,2025-11-01
S027,SKU02530,59,17,15,2025-05-25
S027,SKU01994,5,1,1,2025-08-27
S027,SKU00352,53,14,13,2025-12-24
S027,SKU01052,9,1,1,2025-04-27
S027,SKU01730,74,19,13,2025-12-31
S027,SKU00636,57,11,10,2025-09-25
S027,SKU00727,22,5,4,2025-12-12
S027,SKU01793,64,16,12,2025-12-08
S027,SKU04633,141,35,24,2025-11-27
S027,SKU01865,107,24,19,2025-01-24
S027,SKU01619,10,1,1,2025-02-09
S027,SKU01512,68,19,15,2025-11-07
S027,SKU04108,12,2,1,2025-10-02
S027,SKU02283,90,21,10,2025-10-25
S027,SKU03335,29,6,5,2025-02-24
S027,SKU01331,28,3,1,2025-10-17
S027,SKU02139,64,17,11,2025-05-02
S027,SKU03671,81,8,7,2025-06-05
S027,SKU00457,26,4,2,2025-04-17
S027,SKU02829,31,7,4,2025-02-03
S027,SKU02728,51,8,7,2025-05-17
S027,SKU02759,68,12,10,2025-12-21
S027,SKU00615,38,7,4,2025-04-26
S027,SKU01946,70,7,5,2025-05-30
S027,SKU03553,56,15,8,2025-06-13
S027,SKU04013,20,5,3,2025-10-31
S027,SKU00978,50,14,10,2025-07-27
S027,SKU03461,42,5,3,2025-04-09
S027,SKU04257,6,1,1,2025-05-20
S027,SKU01856,100,18,17,2025-01-03
S027,SKU03519,8,2,1,2025-04-19
S027,SKU02271,11,3,2,2025-02-22
S027,SKU02286,122,14,10,2025-12-21
S027,SKU00055,61,16,8,2025-05-01
S027,SKU01253,35,10,8,2025-09-26
S027,SKU02151,89,19,18,2025-07-21
S027,SKU00360,99,16,11,2025-12-07
S027,SKU03509,140,32,30,2025-10-13
S027,SKU03232,11,2,1,2025-12-10
S027,SKU02997,33,7,5,2025-07-20
S027,SKU01128,3,1,1,2025-06-02
S027,SKU03665,20,3,2,2025-12-06
S027,SKU03793,82,16,12,2025-01-31
S027,SKU04173,84,12,9,2025-07-17
S027,SKU02654,50,10,6,2025-05-21
S027,SKU03713,128,22,19,2025-11-18
S027,SKU00020,105,11,6,2025-01-05
S027,SKU04065,53,7,6,2025-09-06
S027,SKU02196,74,17,16,2025-10-02
S027,SKU02021,88,12,7,2025-06-07
S027,SKU02750,77,12,8,2025-05-26
S027,SKU02946,5,1,1,2025-05-17
S027,SKU00604,7,1,1,2025-09-03
S027,SKU02996,125,17,10,2025-07-07
S027,SKU01397,14,2,1,2025-04-18
S027,SKU03259,49,6,5,2025-08-21
S027,SKU00104,125,15,14,2025-09-02
S027,SKU00356,35,9,7,2025-08-12
S027,SKU03712,133,36,27,2025-03-15
S027,SKU01307,98,11,8,2025-05-19
S027,SKU00297,106,14,12,2025-04-03
S027,SKU01991,88,9,4,2025-08-15
S027,SKU03008,28,7,5,2025-11-30
S027,SKU02610,30,5,4,2025-06-25
S027,SKU01669,97,15,13,2025-07-12
S027,SKU00621,56,8,4,2025-02-25
S027,SKU02980,94,15,10,2025-04-11
S027,SKU00381,100,16,8,2025-07-14
S027,SKU04623,13,2,1,2025-03-04
S027,SKU01728,94,18,11,2025-02-24
S027,SKU03223,111,29,20,2025-06-13
S027,SKU00015,59,6,5,2025-09-19
S027,SKU01325,31,5,4,2025-06-27
S027,SKU01526,60,14,7,2025-05-10
S027,SKU01748,26,3,2,2025-03-01
S027,SKU01024,15,3,2,2025-10-28
S027,SKU02877,36,7,3,2025-10-28
S027,SKU03667,4,1,1,2025-08-14
S027,SKU02234,110,12,8,2025-09-10
S027,SKU03356,147,30,15,2025-03-29
S027,SKU01141,114,26,23,2025-11-16
S027,SKU04760,29,6,4,2025-10-11
S027,SKU01908,53,7,4,2025-10-18
S027,SKU02614,13,1,1,2025-01-29
S027,SKU04706,35,7,4,2025-09-12
S027,SKU03213,168,38,35,2025-03-04
S027,SKU00506,16,2,1,2025-03-08
S027,SKU04509,87,10,8,2025-05-14
S027,SKU01847,125,31,28,2025-08-28
S027,SKU02450,76,8,6,2025-11-14
S027,SKU01805,140,16,9,2025-11-09
S027,SKU04965,14,3,2,2025-09-08
S027,SKU02202,109,27,14,2025-10-30
S027,SKU04092,60,14,11,2025-08-28
S027,SKU04846,62,9,5,2025-01-29
