sku_id,sku_name,category,subcategory,unit_price,cost_price,brand
SKU04243,FreshFarm Skin 4243,Personal Care,Skin,110.1,64.41,FreshFarm
SKU04244,SunValley Oral 4244,Personal Care,Oral,12.75,8.53,SunValley
SKU04245,CarePlus Oral 4245,Personal Care,Oral,71.62,56.68,CarePlus
SKU04246,Aroma Milk 4246,Dairy,Milk,31.11,21.39,Aroma
SKU04247,Grove Access 4247,Electronics,Accessories,798.14,525.24,Grove
SKU04248,Grove Access 4248,Electronics,Accessories,601.84,449.65,Grove
SKU04249,BlueMart Juices 4249,Beverages,Juices,27.42,18.82,BlueMart
SKU04250,BlueMart Access 4250,Electronics,Accessories,420.02,337.3,BlueMart
SKU04251,PrimeChoice Hair 4251,Personal Care,Hair,31.22,24.24,PrimeChoice
SKU04252,Aroma Soft d 4252,Beverages,Soft Drinks,24.38,17.13,Aroma
SKU04253,NovaTech Staple 4253,Grocery,Staples,4.79,3.94,NovaTech
SKU04254,NovaTech Chips 4254,Snacks,Chips,22.99,16.74,NovaTech
SKU04255,PureLife Kitche 4255,Household,Kitchenware,118.64,91.08,PureLife
SKU04256,FreshFarm Yogurt 4256,Dairy,Yogurt,20.71,16.22,FreshFarm
SKU04257,SunValley Home a 4257,Electronics,Home Audio,432.6,282.54,SunValley
SKU04258,HomeSense Kitche 4258,Household,Kitchenware,54.45,36.95,HomeSense
SKU04259,Grove Biscui 4259,Snacks,Biscuits,8.06,4.48,Grove
SKU04260,PrimeChoice Skin 4260,Personal Care,Skin,11.31,8.85,PrimeChoice
SKU04261,FreshFarm Chips 4261,Snacks,Chips,32.41,23.21,FreshFarm
SKU04262,FreshFarm Frozen 4262,Grocery,Frozen,42.33,33.06,FreshFarm
SKU04263,FreshFarm Access 4263,Electronics,Accessories,518.16,425.83,FreshFarm
SKU04264,CarePlus Small  4264,Electronics,Small Appliances,704.2,460.44,CarePlus
SKU04265,NovaTech Cheese 4265,Dairy,Cheese,38.72,22.75,NovaTech
SKU04266,FreshFarm Kitche 4266,Household,Kitchenware,137.1,91.83,FreshFarm
SKU04267,SunValley Hair 4267,Personal Care,Hair,88.28,51.62,SunValley
SKU04268,Aroma Oral 4268,Personal Care,Oral,63.87,44.76,Aroma
SKU04269,HomeSense Small  4269,Electronics,Small Appliances,315.48,262.29,HomeSense
SKU04270,BlueMart Biscui 4270,Snacks,Biscuits,17.04,11.4,BlueMart
SKU04271,NovaTech Cleani 4271,Household,Cleaning,19.34,12.14,NovaTech
SKU04272,Grove Milk 4272,Dairy,Milk,58.2,37.53,Grove
SKU04273,DailyDelight Chips 4273,Snacks,Chips,17.4,9.85,DailyDelight
SKU04274,FreshFarm Cleani 4274,Household,Cleaning,143.07,81.53,FreshFarm
SKU04275,PrimeChoice Milk 4275,Dairy,Milk,28.07,15.96,PrimeChoice
SKU04276,Aroma Skin 4276,Personal Care,Skin,46.13,32.43,Aroma
SKU04277,HomeSense Laundr 4277,Household,Laundry,12.23,7.06,HomeSense
SKU04278,HomeSense Home a 4278,Electronics,Home Audio,199.3,156.51,HomeSense
SKU04279,FreshFarm Biscui 4279,Snacks,Biscuits,44.46,26.36,FreshFarm
SKU04280,DailyDelight Nuts 4280,Snacks,Nuts,14.26,7.95,DailyDelight
SKU04281,CarePlus Laundr 4281,Household,Laundry,134.11,87.97,CarePlus
SKU04282,FreshFarm Cookin 4282,Grocery,Cooking,49.39,37.81,FreshFarm
SKU04283,PureLife Kitche 4283,Household,Kitchenware,149.11,90.28,PureLife
SKU04284,DailyDelight Staple 4284,Grocery,Staples,20.09,14.2,DailyDelight
SKU04285,BlueMart Access 4285,Electronics,Accessories,543.24,410.85,BlueMart
SKU04286,PureLife Home a 4286,Electronics,Home Audio,360.42,280.85,PureLife
SKU04287,Grove Soft d 4287,Beverages,Soft Drinks,24.73,18.54,Grove
SKU04288,NovaTech Home a 4288,Electronics,Home Audio,780.93,454.41,NovaTech
SKU04289,Grove Staple 4289,Grocery,Staples,22.29,13.86,Grove
SKU04290,EcoHome Cleani 4290,Household,Cleaning,36.92,26.84,EcoHome
SKU04291,HomeSense Staple 4291,Grocery,Staples,60.53,47.28,HomeSense
SKU04292,Aroma Staple 4292,Grocery,Staples,22.98,18.17,Aroma
SKU04293,SunValley Cheese 4293,Dairy,Cheese,68.68,39.71,SunValley
SKU04294,FreshFarm Staple 4294,Grocery,Staples,22.32,16.83,FreshFarm
SKU04295,HomeSense Chips 4295,Snacks,Chips,10.08,6.59,HomeSense
SKU04296,DailyDelight Yogurt 4296,Dairy,Yogurt,36.81,20.64,DailyDelight
SKU04297,EcoHome Hair 4297,Personal Care,Hair,16.0,10.34,EcoHome
SKU04298,Grove Oral 4298,Personal Care,Oral,57.39,44.89,Grove
SKU04299,PureLife Hair 4299,Personal Care,Hair,35.6,21.49,PureLife
SKU04300,PrimeChoice Juices 4300,Beverages,Juices,10.45,7.06,PrimeChoice
SKU04301,Aroma Oral 4301,Personal Care,Oral,34.49,28.41,Aroma
SKU04302,CarePlus Staple 4302,Grocery,Staples,50.97,39.63,CarePlus
SKU04303,DailyDelight Oral 4303,Personal Care,Oral,88.83,61.67,DailyDelight
SKU04304,HomeSense Kitche 4304,Household,Kitchenware,137.92,78.38,HomeSense
SKU04305,PureLife Frozen 4305,Grocery,Frozen,26.19,20.54,PureLife
SKU04306,CarePlus Water 4306,Beverages,Water,5.23,3.0,CarePlus
SKU04307,EcoHome Access 4307,Electronics,Accessories,229.57,181.72,EcoHome
SKU04308,PureLife Biscui 4308,Snacks,Biscuits,12.63,7.74,PureLife
SKU04309,SunValley Nuts 4309,Snacks,Nuts,5.74,4.08,SunValley
SKU04310,PrimeChoice Chips 4310,Snacks,Chips,31.32,18.01,PrimeChoice
SKU04311,DailyDelight Small  4311,Electronics,Small Appliances,50.81,40.79,DailyDelight
SKU04312,SunValley Laundr 4312,Household,Laundry,103.6,62.21,SunValley
SKU04313,Grove Chips 4313,Snacks,Chips,7.67,5.21,Grove
SKU04314,HomeSense Access 4314,Electronics,Accessories,269.5,166.22,HomeSense
SKU04315,HomeSense Water 4315,Beverages,Water,19.77,11.4,HomeSense
SKU04316,FreshFarm Cookin 4316,Grocery,Cooking,47.52,30.49,FreshFarm
SKU04317,Grove Cheese 4317,Dairy,Cheese,14.14,9.14,Grove
SKU04318,CarePlus Cookin 4318,Grocery,Cooking,9.58,5.67,CarePlus
SKU04319,FreshFarm Biscui 4319,Snacks,Biscuits,15.1,9.22,FreshFarm
SKU04320,NovaTech Skin 4320,Personal Care,Skin,54.85,43.5,NovaTech
SKU04321,FreshFarm Staple 4321,Grocery,Staples,72.74,43.22,FreshFarm
SKU04322,HomeSense Kitche 4322,Household,Kitchenware,22.77,15.74,HomeSense
SKU04323,PrimeChoice Access 4323,Electronics,Accessories,106.82,84.62,PrimeChoice
SKU04324,BlueMart Oral 4324,Personal Care,Oral,53.01,44.16,BlueMart
SKU04325,NovaTech Laundr 4325,Household,Laundry,55.73,39.26,NovaTech
SKU04326,FreshFarm Water 4326,Beverages,Water,15.45,8.61,FreshFarm
SKU04327,NovaTech Cheese 4327,Dairy,Cheese,8.86,7.36,NovaTech
SKU04328,PureLife Oral 4328,Personal Care,Oral,45.5,27.69,PureLife
SKU04329,CarePlus Cookin 4329,Grocery,Cooking,69.84,51.06,CarePlus
SKU04330,Grove Nuts 4330,Snacks,Nuts,11.61,8.75,Grove
SKU04331,DailyDelight Staple 4331,Grocery,Staples,10.86,6.75,DailyDelight
SKU04332,EcoHome Water 4332,Beverages,Water,36.18,29.76,EcoHome
SKU04333,DailyDelight Soft d 4333,Beverages,Soft Drinks,56.89,33.19,DailyDelight
SKU04334,DailyDelight Kitche 4334,Household,Kitchenware,117.35,92.1,DailyDelight
SKU04335,CarePlus Oral 4335,Personal Care,Oral,59.23,44.63,CarePlus
SKU04336,PrimeChoice Chips 4336,Snacks,Chips,26.51,14.98,PrimeChoice
SKU04337,Grove Staple 4337,Grocery,Staples,26.54,17.72,Grove
SKU04338,PureLife Access 4338,Electronics,Accessories,101.25,58.97,PureLife
SKU04339,HomeSense Yogurt 4339,Dairy,Yogurt,55.56,33.68,HomeSense
SKU04340,HomeSense Oral 4340,Personal Care,Oral,13.96,9.13,HomeSense
SKU04341,Aroma Biscui 4341,Snacks,Biscuits,33.6,21.89,Aroma
SKU04342,DailyDelight Biscui 4342,Snacks,Biscuits,20.53,11.44,DailyDelight
SKU04343,CarePlus Access 4343,Electronics,Accessories,88.3,60.89,CarePlus
SKU04344,FreshFarm Chips 4344,Snacks,Chips,6.73,4.35,FreshFarm
SKU04345,HomeSense Kitche 4345,Household,Kitchenware,57.01,44.65,HomeSense
SKU04346,Grove Cleani 4346,Household,Cleaning,80.3,47.23,Grove
SKU04347,DailyDelight Milk 4347,Dairy,Milk,37.58,27.47,DailyDelight
SKU04348,HomeSense Biscui 4348,Snacks,Biscuits,23.4,17.2,HomeSense
SKU04349,NovaTech Oral 4349,Personal Care,Oral,30.43,24.14,NovaTech
SKU04350,HomeSense Soft d 4350,Beverages,Soft Drinks,26.02,15.03,HomeSense
SKU04351,PureLife Yogurt 4351,Dairy,Yogurt,20.14,12.8,PureLife
SKU04352,EcoHome Biscui 4352,Snacks,Biscuits,33.93,20.2,EcoHome
SKU04353,NovaTech Chips 4353,Snacks,Chips,17.32,13.69,NovaTech
SKU04354,CarePlus Staple 4354,Grocery,Staples,75.8,56.52,CarePlus
SKU04355,DailyDelight Milk 4355,Dairy,Milk,58.07,32.87,DailyDelight
SKU04356,PureLife Small  4356,Electronics,Small Appliances,693.0,456.29,PureLife
SKU04357,PrimeChoice Skin 4357,Personal Care,Skin,65.62,46.28,PrimeChoice
SKU04358,NovaTech Kitche 4358,Household,Kitchenware,144.07,90.98,NovaTech
SKU04359,BlueMart Frozen 4359,Grocery,Frozen,51.98,41.61,BlueMart
SKU04360,PureLife Juices 4360,Beverages,Juices,23.45,19.19,PureLife
SKU04361,NovaTech Biscui 4361,Snacks,Biscuits,29.35,19.97,NovaTech
SKU04362,Aroma Cookin 4362,Grocery,Cooking,46.33,36.11,Aroma
SKU04363,DailyDelight Oral 4363,Personal Care,Oral,16.42,10.13,DailyDelight
SKU04364,Aroma Yogurt 4364,Dairy,Yogurt,25.53,15.47,Aroma
SKU04365,DailyDelight Yogurt 4365,Dairy,Yogurt,5.49,4.5,DailyDelight
SKU04366,CarePlus Oral 4366,Personal Care,Oral,31.61,20.04,CarePlus
SKU04367,BlueMart Juices 4367,Beverages,Juices,5.59,4.3,BlueMart
SKU04368,Grove Frozen 4368,Grocery,Frozen,77.14,44.22,Grove
SKU04369,DailyDelight Nuts 4369,Snacks,Nuts,29.61,24.01,DailyDelight
SKU04370,BlueMart Staple 4370,Grocery,Staples,9.67,6.22,BlueMart
SKU04371,DailyDelight Access 4371,Electronics,Accessories,193.23,129.4,DailyDelight
SKU04372,DailyDelight Cleani 4372,Household,Cleaning,103.6,67.46,DailyDelight
SKU04373,SunValley Yogurt 4373,Dairy,Yogurt,38.34,26.07,SunValley
SKU04374,HomeSense Skin 4374,Personal Care,Skin,68.42,40.1,HomeSense
SKU04375,PrimeChoice Small  4375,Electronics,Small Appliances,871.8,499.65,PrimeChoice
SKU04376,Aroma Cookin 4376,Grocery,Cooking,35.77,21.33,Aroma
SKU04377,Aroma Cheese 4377,Dairy,Cheese,59.38,45.96,Aroma
SKU04378,EcoHome Biscui 4378,Snacks,Biscuits,44.15,24.71,EcoHome
SKU04379,HomeSense Soft d 4379,Beverages,Soft Drinks,54.14,33.62,HomeSense
SKU04380,BlueMart Juices 4380,Beverages,Juices,2.93,1.74,BlueMart
SKU04381,Grove Yogurt 4381,Dairy,Yogurt,5.77,4.68,Grove
SKU04382,PureLife Biscui 4382,Snacks,Biscuits,27.87,21.39,PureLife
SKU04383,CarePlus Laundr 4383,Household,Laundry,9.97,6.46,CarePlus
SKU04384,BlueMart Juices 4384,Beverages,Juices,3.53,2.34,BlueMart
SKU04385,PrimeChoice Yogurt 4385,Dairy,Yogurt,58.59,35.0,PrimeChoice
SKU04386,BlueMart Nuts 4386,Snacks,Nuts,45.51,28.27,BlueMart
SKU04387,NovaTech Skin 4387,Personal Care,Skin,7.78,5.98,NovaTech
SKU04388,FreshFarm Nuts 4388,Snacks,Nuts,9.91,7.14,FreshFarm
SKU04389,BlueMart Soft d 4389,Beverages,Soft Drinks,27.22,19.27,BlueMart
SKU04390,Grove Home a 4390,Electronics,Home Audio,237.95,151.71,Grove
SKU04391,FreshFarm Water 4391,Beverages,Water,53.92,33.31,FreshFarm
SKU04392,BlueMart Milk 4392,Dairy,Milk,40.49,33.27,BlueMart
SKU04393,NovaTech Milk 4393,Dairy,Milk,19.88,11.3,NovaTech
SKU04394,NovaTech Nuts 4394,Snacks,Nuts,9.05,7.18,NovaTech
SKU04395,Grove Milk 4395,Dairy,Milk,4.91,3.5,Grove
SKU04396,NovaTech Small  4396,Electronics,Small Appliances,813.01,495.31,NovaTech
SKU04397,PrimeChoice Laundr 4397,Household,Laundry,134.51,82.09,PrimeChoice
SKU04398,EcoHome Small  4398,Electronics,Small Appliances,149.24,99.84,EcoHome
SKU04399,EcoHome Yogurt 4399,Dairy,Yogurt,12.53,7.4,EcoHome
SKU04400,SunValley Oral 4400,Personal Care,Oral,57.25,42.9,SunValley
SKU04401,NovaTech Yogurt 4401,Dairy,Yogurt,37.93,23.78,NovaTech
SKU04402,FreshFarm Cookin 4402,Grocery,Cooking,4.41,2.95,FreshFarm
SKU04403,Aroma Chips 4403,Snacks,Chips,37.59,21.69,Aroma
SKU04404,PureLife Cleani 4404,Household,Cleaning,35.12,20.08,PureLife
SKU04405,Aroma Cleani 4405,Household,Cleaning,130.49,79.67,Aroma
SKU04406,NovaTech Chips 4406,Snacks,Chips,8.8,4.98,NovaTech
SKU04407,CarePlus Chips 4407,Snacks,Chips,10.83,6.45,CarePlus
SKU04408,PrimeChoice Oral 4408,Personal Care,Oral,105.72,64.48,PrimeChoice
SKU04409,Aroma Water 4409,Beverages,Water,40.0,23.34,Aroma
SKU04410,BlueMart Juices 4410,Beverages,Juices,37.04,26.29,BlueMart
SKU04411,BlueMart Frozen 4411,Grocery,Frozen,23.63,16.48,BlueMart
SKU04412,PureLife Soft d 4412,Beverages,Soft Drinks,32.16,24.34,PureLife
SKU04413,DailyDelight Cookin 4413,Grocery,Cooking,51.6,33.94,DailyDelight
SKU04414,HomeSense Chips 4414,Snacks,Chips,33.37,21.01,HomeSense
SKU04415,BlueMart Soft d 4415,Beverages,Soft Drinks,43.21,24.11,BlueMart
SKU04416,PureLife Hair 4416,Personal Care,Hair,31.49,20.42,PureLife
SKU04417,BlueMart Yogurt 4417,Dairy,Yogurt,34.43,25.76,BlueMart
SKU04418,EcoHome Biscui 4418,Snacks,Biscuits,19.6,12.24,EcoHome
SKU04419,PureLife Cheese 4419,Dairy,Cheese,47.68,34.35,PureLife
SKU04420,EcoHome Juices 4420,Beverages,Juices,40.88,25.25,EcoHome
SKU04421,DailyDelight Small  4421,Electronics,Small Appliances,741.42,466.3,DailyDelight
SKU04422,HomeSense Nuts 4422,Snacks,Nuts,12.46,9.3,HomeSense
SKU04423,FreshFarm Milk 4423,Dairy,Milk,16.53,10.59,FreshFarm
SKU04424,PureLife Kitche 4424,Household,Kitchenware,100.6,77.16,PureLife
SKU04425,Aroma Cheese 4425,Dairy,Cheese,6.37,3.89,Aroma
SKU04426,CarePlus Frozen 4426,Grocery,Frozen,24.27,19.88,CarePlus
SKU04427,CarePlus Access 4427,Electronics,Accessories,570.78,395.79,CarePlus
SKU04428,PrimeChoice Small  4428,Electronics,Small Appliances,270.84,165.1,PrimeChoice
SKU04429,DailyDelight Milk 4429,Dairy,Milk,10.97,9.06,DailyDelight
SKU04430,PureLife Skin 4430,Personal Care,Skin,15.38,8.75,PureLife
SKU04431,PureLife Small  4431,Electronics,Small Appliances,64.02,41.87,PureLife
SKU04432,PureLife Water 4432,Beverages,Water,15.39,9.33,PureLife
SKU04433,HomeSense Oral 4433,Personal Care,Oral,67.21,51.93,HomeSense
SKU04434,NovaTech Access 4434,Electronics,Accessories,76.52,63.15,NovaTech
SKU04435,Aroma Small  4435,Electronics,Small Appliances,537.25,413.81,Aroma
SKU04436,SunValley Laundr 4436,Household,Laundry,122.06,71.97,SunValley
SKU04437,SunValley Laundr 4437,Household,Laundry,32.31,26.02,SunValley
SKU04438,DailyDelight Cheese 4438,Dairy,Cheese,20.99,15.69,DailyDelight
SKU04439,NovaTech Soft d 4439,Beverages,Soft Drinks,38.29,23.93,NovaTech
SKU04440,DailyDelight Soft d 4440,Beverages,Soft Drinks,12.79,10.57,DailyDelight
SKU04441,BlueMart Juices 4441,Beverages,Juices,12.69,9.94,BlueMart
SKU04442,FreshFarm Water 4442,Beverages,Water,22.39,15.34,FreshFarm
SKU04443,SunValley Frozen 4443,Grocery,Frozen,7.44,4.5,SunValley
SKU04444,Aroma Oral 4444,Personal Care,Oral,16.95,11.74,Aroma
SKU04445,SunValley Kitche 4445,Household,Kitchenware,156.04,112.83,SunValley
SKU04446,NovaTech Cleani 4446,Household,Cleaning,32.1,18.17,NovaTech
SKU04447,CarePlus Frozen 4447,Grocery,Frozen,45.07,31.74,CarePlus
SKU04448,FreshFarm Small  4448,Electronics,Small Appliances,587.53,464.59,FreshFarm
SKU04449,EcoHome Small  4449,Electronics,Small Appliances,252.09,153.45,EcoHome
SKU04450,SunValley Home a 4450,Electronics,Home Audio,458.06,364.41,SunValley
SKU04451,NovaTech Cookin 4451,Grocery,Cooking,61.45,34.29,NovaTech
SKU04452,Aroma Water 4452,Beverages,Water,18.15,10.66,Aroma
SKU04453,HomeSense Water 4453,Beverages,Water,24.71,20.33,HomeSense
SKU04454,CarePlus Access 4454,Electronics,Accessories,120.54,84.92,CarePlus
SKU04455,FreshFarm Water 4455,Beverages,Water,40.99,24.1,FreshFarm
SKU04456,Grove Hair 4456,Personal Care,Hair,17.39,11.93,Grove
SKU04457,FreshFarm Skin 4457,Personal Care,Skin,75.86,48.17,FreshFarm
SKU04458,FreshFarm Hair 4458,Personal Care,Hair,62.38,43.53,FreshFarm
SKU04459,HomeSense Home a 4459,Electronics,Home Audio,348.47,214.8,HomeSense
SKU04460,HomeSense Hair 4460,Personal Care,Hair,84.85,53.41,HomeSense
SKU04461,PureLife Home a 4461,Electronics,Home Audio,335.54,196.51,PureLife
SKU04462,PureLife Cheese 4462,Dairy,Cheese,20.8,12.37,PureLife
SKU04463,FreshFarm Water 4463,Beverages,Water,43.82,26.28,FreshFarm
SKU04464,BlueMart Chips 4464,Snacks,Chips,25.51,16.8,BlueMart
SKU04465,EcoHome Oral 4465,Personal Care,Oral,13.73,11.06,EcoHome
SKU04466,EcoHome Nuts 4466,Snacks,Nuts,19.27,15.16,EcoHome
SKU04467,FreshFarm Cleani 4467,Household,Cleaning,20.82,13.27,FreshFarm
SKU04468,EcoHome Yogurt 4468,Dairy,Yogurt,18.11,12.48,EcoHome
SKU04469,EcoHome Soft d 4469,Beverages,Soft Drinks,9.61,6.04,EcoHome
SKU04470,PrimeChoice Access 4470,Electronics,Accessories,643.5,388.62,PrimeChoice
SKU04471,FreshFarm Skin 4471,Personal Care,Skin,42.14,23.44,FreshFarm
SKU04472,NovaTech Hair 4472,Personal Care,Hair,19.24,11.94,NovaTech
SKU04473,HomeSense Biscui 4473,Snacks,Biscuits,14.82,11.82,HomeSense
SKU04474,FreshFarm Biscui 4474,Snacks,Biscuits,1.26,0.98,FreshFarm
SKU04475,SunValley Laundr 4475,Household,Laundry,51.5,29.31,SunValley
SKU04476,BlueMart Soft d 4476,Beverages,Soft Drinks,36.07,26.51,BlueMart
SKU04477,FreshFarm Chips 4477,Snacks,Chips,22.16,15.49,FreshFarm
SKU04478,SunValley Staple 4478,Grocery,Staples,45.33,35.41,SunValley
SKU04479,PrimeChoice Nuts 4479,Snacks,Nuts,12.85,7.24,PrimeChoice
SKU04480,NovaTech Cleani 4480,Household,Cleaning,51.11,39.53,NovaTech
SKU04481,CarePlus Cheese 4481,Dairy,Cheese,58.45,35.22,CarePlus
SKU04482,CarePlus Juices 4482,Beverages,Juices,43.2,32.56,CarePlus
SKU04483,EcoHome Biscui 4483,Snacks,Biscuits,16.44,11.93,EcoHome
SKU04484,HomeSense Yogurt 4484,Dairy,Yogurt,7.58,4.75,HomeSense
SKU04485,NovaTech Juices 4485,Beverages,Juices,14.3,11.21,NovaTech
SKU04486,SunValley Hair 4486,Personal Care,Hair,43.77,28.5,SunValley
SKU04487,PrimeChoice Soft d 4487,Beverages,Soft Drinks,28.03,17.75,PrimeChoice
SKU04488,CarePlus Skin 4488,Personal Care,Skin,73.2,42.2,CarePlus
SKU04489,FreshFarm Staple 4489,Grocery,Staples,80.24,54.36,FreshFarm
SKU04490,Aroma Home a 4490,Electronics,Home Audio,893.31,560.77,Aroma
SKU04491,BlueMart Milk 4491,Dairy,Milk,47.72,31.55,BlueMart
SKU04492,Aroma Cookin 4492,Grocery,Cooking,37.42,24.41,Aroma
SKU04493,PrimeChoice Skin 4493,Personal Care,Skin,66.36,51.5,PrimeChoice
SKU04494,FreshFarm Milk 4494,Dairy,Milk,6.33,3.68,FreshFarm
SKU04495,DailyDelight Cookin 4495,Grocery,Cooking,64.29,41.17,DailyDelight
SKU04496,FreshFarm Laundr 4496,Household,Laundry,141.7,93.2,FreshFarm
SKU04497,Aroma Water 4497,Beverages,Water,22.65,13.93,Aroma
SKU04498,CarePlus Soft d 4498,Beverages,Soft Drinks,2.87,1.86,CarePlus
SKU04499,NovaTech Laundr 4499,Household,Laundry,142.78,94.01,NovaTech
SKU04500,PrimeChoice Milk 4500,Dairy,Milk,63.51,42.38,PrimeChoice
SKU04501,EcoHome Access 4501,Electronics,Accessories,474.29,392.95,EcoHome
SKU04502,SunValley Access 4502,Electronics,Accessories,200.41,145.88,SunValley
SKU04503,EcoHome Water 4503,Beverages,Water,49.52,27.56,EcoHome
SKU04504,PrimeChoice Juices 4504,Beverages,Juices,22.17,13.95,PrimeChoice
SKU04505,PureLife Skin 4505,Personal Care,Skin,80.34,47.73,PureLife
SKU04506,PrimeChoice Chips 4506,Snacks,Chips,1.45,1.06,PrimeChoice
SKU04507,BlueMart Cheese 4507,Dairy,Cheese,60.81,44.84,BlueMart
SKU04508,Aroma Laundr 4508,Household,Laundry,146.55,88.95,Aroma
SKU04509,SunValley Skin 4509,Personal Care,Skin,58.38,34.33,SunValley
SKU04510,SunValley Nuts 4510,Snacks,Nuts,27.68,17.03,SunValley
SKU04511,Grove Staple 4511,Grocery,Staples,75.43,46.06,Grove
SKU04512,EcoHome Skin 4512,Personal Care,Skin,39.31,28.46,EcoHome
SKU04513,DailyDelight Cheese 4513,Dairy,Cheese,13.21,8.93,DailyDelight
SKU04514,DailyDelight Juices 4514,Beverages,Juices,7.88,4.49,DailyDelight
SKU04515,BlueMart Juices 4515,Beverages,Juices,35.28,21.83,BlueMart
SKU04516,Grove Kitche 4516,Household,Kitchenware,23.01,16.27,Grove
SKU04517,Aroma Juices 4517,Beverages,Juices,35.25,28.82,Aroma
SKU04518,PureLife Chips 4518,Snacks,Chips,3.14,2.12,PureLife
SKU04519,DailyDelight Nuts 4519,Snacks,Nuts,24.48,17.53,DailyDelight
SKU04520,FreshFarm Cookin 4520,Grocery,Cooking,4.7,2.91,FreshFarm
SKU04521,EcoHome Nuts 4521,Snacks,Nuts,21.72,12.17,EcoHome
SKU04522,EcoHome Access 4522,Electronics,Accessories,476.95,270.54,EcoHome
SKU04523,NovaTech Frozen 4523,Grocery,Frozen,59.63,36.67,NovaTech
SKU04524,CarePlus Cheese 4524,Dairy,Cheese,34.06,21.4,CarePlus
SKU04525,CarePlus Water 4525,Beverages,Water,22.78,15.21,CarePlus
SKU04526,Aroma Cheese 4526,Dairy,Cheese,57.08,38.48,Aroma
SKU04527,DailyDelight Yogurt 4527,Dairy,Yogurt,31.95,20.1,DailyDelight
SKU04528,PrimeChoice Chips 4528,Snacks,Chips,27.25,16.85,PrimeChoice
SKU04529,FreshFarm Chips 4529,Snacks,Chips,2.8,1.99,FreshFarm
SKU04530,HomeSense Nuts 4530,Snacks,Nuts,1.97,1.5,HomeSense
SKU04531,Aroma Hair 4531,Personal Care,Hair,15.03,10.31,Aroma
SKU04532,PureLife Home a 4532,Electronics,Home Audio,599.87,358.28,PureLife
SKU04533,NovaTech Skin 4533,Personal Care,Skin,78.32,57.58,NovaTech
SKU04534,HomeSense Laundr 4534,Household,Laundry,35.66,20.46,HomeSense
SKU04535,Aroma Cleani 4535,Household,Cleaning,123.45,99.75,Aroma
SKU04536,EcoHome Milk 4536,Dairy,Milk,24.58,15.55,EcoHome
SKU04537,CarePlus Small  4537,Electronics,Small Appliances,233.67,136.97,CarePlus
SKU04538,EcoHome Milk 4538,Dairy,Milk,23.51,14.18,EcoHome
SKU04539,Aroma Nuts 4539,Snacks,Nuts,10.11,8.37,Aroma
SKU04540,CarePlus Yogurt 4540,Dairy,Yogurt,19.01,15.21,CarePlus
SKU04541,EcoHome Cookin 4541,Grocery,Cooking,56.75,43.55,EcoHome
SKU04542,Grove Juices 4542,Beverages,Juices,43.26,29.21,Grove
SKU04543,PureLife Soft d 4543,Beverages,Soft Drinks,6.56,4.52,PureLife
SKU04544,CarePlus Skin 4544,Personal Care,Skin,50.27,38.42,CarePlus
SKU04545,PureLife Kitche 4545,Household,Kitchenware,63.67,35.47,PureLife
SKU04546,SunValley Oral 4546,Personal Care,Oral,56.37,46.37,SunValley
SKU04547,FreshFarm Staple 4547,Grocery,Staples,20.91,15.61,FreshFarm
SKU04548,SunValley Soft d 4548,Beverages,Soft Drinks,6.36,5.25,SunValley
SKU04549,Grove Frozen 4549,Grocery,Frozen,60.79,45.23,Grove
SKU04550,DailyDelight Cleani 4550,Household,Cleaning,31.56,19.32,DailyDelight
SKU04551,SunValley Biscui 4551,Snacks,Biscuits,28.89,17.91,SunValley
SKU04552,Aroma Nuts 4552,Snacks,Nuts,4.8,3.53,Aroma
SKU04553,PrimeChoice Juices 4553,Beverages,Juices,32.7,22.99,PrimeChoice
SKU04554,CarePlus Cheese 4554,Dairy,Cheese,25.94,17.46,CarePlus
SKU04555,NovaTech Home a 4555,Electronics,Home Audio,232.49,161.89,NovaTech
SKU04556,BlueMart Small  4556,Electronics,Small Appliances,269.8,214.84,BlueMart
SKU04557,FreshFarm Yogurt 4557,Dairy,Yogurt,21.78,17.45,FreshFarm
SKU04558,CarePlus Cheese 4558,Dairy,Cheese,43.17,26.81,CarePlus
SKU04559,PureLife Laundr 4559,Household,Laundry,87.0,49.38,PureLife
SKU04560,PrimeChoice Oral 4560,Personal Care,Oral,60.26,46.72,PrimeChoice
SKU04561,NovaTech Soft d 4561,Beverages,Soft Drinks,21.79,14.8,NovaTech
SKU04562,SunValley Staple 4562,Grocery,Staples,56.7,40.19,SunValley
SKU04563,HomeSense Cheese 4563,Dairy,Cheese,42.5,24.23,HomeSense
SKU04564,NovaTech Biscui 4564,Snacks,Biscuits,22.04,12.3,NovaTech
SKU04565,NovaTech Milk 4565,Dairy,Milk,19.12,13.84,NovaTech
SKU04566,PrimeChoice Cleani 4566,Household,Cleaning,179.12,102.65,PrimeChoice
SKU04567,FreshFarm Milk 4567,Dairy,Milk,4.28,2.44,FreshFarm
SKU04568,Aroma Cheese 4568,Dairy,Cheese,54.8,32.18,Aroma
SKU04569,FreshFarm Biscui 4569,Snacks,Biscuits,4.12,2.38,FreshFarm
SKU04570,EcoHome Home a 4570,Electronics,Home Audio,640.91,369.49,EcoHome
SKU04571,CarePlus Small  4571,Electronics,Small Appliances,226.28,188.22,CarePlus
SKU04572,Aroma Chips 4572,Snacks,Chips,7.66,4.94,Aroma
